combo,start,end,n_obs,sharpe,cagr,maxdd,calmar,ulcer,z_sharpe,z_cagr,z_maxdd,blended_score,combo_rank,avg_corr
"IGM,IWF,QQQ,SOXX",2015-12-02,2026-06-23,2653,1.2607960603365183,0.24143485476209925,-0.2129511977779942,1.1337567352581872,7.078819084320104,0.36045164829346715,1.1972869895219547,0.0796515423805895,0.5553422294794378,845,
"MGC,SOXX,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2766275240489648,0.2112115678277744,-0.18976528512016202,1.1130147839950404,6.607672518539941,0.7247785288031511,0.0489290036231368,0.8873647518500571,0.5545409158585279,846,
"DGRW,SOXX,SPMO,VONG",2015-12-02,2026-06-23,2653,1.2810073341951675,0.2019867754509912,-0.18192739253473295,1.1102603771580388,6.169897786168565,0.8255703820880863,-0.30157436873199056,1.1604085379231206,0.5543945880090702,847,
"IGM,MGC,SOXX,XLK",2015-12-02,2026-06-23,2653,1.2668954219439916,0.23938394133027696,-0.21982912564381593,1.0889546170426263,7.6965061381810616,0.5008152576168589,1.1193608915784026,-0.15995055019115773,0.5542257862437185,848,
"IYW,SPMO,VUG,XLK",2015-12-02,2026-06-23,2653,1.2830105582706592,0.2155714855939863,-0.2075067701827146,1.0388648303097319,6.318081922312067,0.8716702495192954,0.21458756999850295,0.26931567816874624,0.5540745313929478,849,
"SOXX,SPMO,VGT,VONG",2015-12-02,2026-06-23,2653,1.2719933986972836,0.23134976349859415,-0.21513170368928733,1.0753866563188215,6.978834809145538,0.6181341613627909,0.8140958721517424,0.003690614990363368,0.5540339653249907,850,
"MGC,QQQ,SMH,VGT",2015-12-02,2026-06-23,2653,1.2814280039052337,0.23673175236558874,-0.23956802432198934,0.9881608909852321,7.022512865775828,0.8352511852012453,1.0185888483413235,-0.8475822789061549,0.5536857913217887,851,
"DGRW,IWY,SMH,XLK",2015-12-02,2026-06-23,2653,1.2904472070606225,0.22550630326356624,-0.23625912930874776,0.9544871511351016,6.780990713717778,1.0428086296656212,0.5920689218482187,-0.7323123626261909,0.552562518862038,852,
"IUSG,IWY,SMH,VUG",2015-12-02,2026-06-23,2653,1.2841334203547992,0.2270091262093885,-0.22837192040046525,0.9940325667503825,6.716614760553734,0.897510490686363,0.6491698829374973,-0.4575505745059782,0.551996095323235,853,
"FTEC,IWY,MGC,SMH",2015-12-02,2026-06-23,2653,1.2856730203512778,0.23246010093417313,-0.23989651334978485,0.9690015819247488,7.124791256753155,0.932941053149694,0.8562840320286031,-0.8590256467317723,0.5515506068370735,854,
"MGC,SPMO,VUG,XLK",2015-12-02,2026-06-23,2653,1.2827497809284294,0.19196781211343783,-0.16886012678801007,1.136845125992577,5.582503711596062,0.8656690232696018,-0.6822529026091297,1.6156247423070629,0.5512835893134747,855,
"MGC,QQQ,SMH,SOXX",2015-12-02,2026-06-23,2653,1.2641918215815067,0.25838246450693503,-0.24687597983406037,1.0466083605242147,8.22819606605396,0.43859774544616803,1.8412249911916443,-1.102164976961866,0.5512333746882041,856,
"IGM,IUSG,SOXX,XMMO",2015-12-02,2026-06-23,2653,1.2743198118302437,0.2299580247669455,-0.21711310074459989,1.059162362742245,7.31469215469073,0.6716715256206366,0.7612156447216039,-0.06533408109979649,0.5511336400068402,857,
"MGC,QQQ,SMH,SPYG",2015-12-02,2026-06-23,2653,1.2872201334821052,0.2217233720965932,-0.22498653815008296,0.9854961719917973,6.6822523199476045,0.9685445141428018,0.44833342328583964,-0.33961611994770297,0.5508490600676121,858,
"DGRW,IGM,SPMO,VGT",2015-12-02,2026-06-23,2653,1.282342055550069,0.1945702156171456,-0.17251971215202438,1.1278143998158907,5.715979776447404,0.8562861059411265,-0.5833724978236453,1.4881380445299544,0.5507589125294605,859,
"DGRW,IYW,SMH,VGT",2015-12-02,2026-06-23,2653,1.2853652807570322,0.2373406136282954,-0.24751481277201026,0.9588945848138533,7.328854308451484,0.9258590922888863,1.0417230195138025,-1.1244196024424813,0.5505625315100877,860,
"DGRW,IWY,IYW,SMH",2015-12-02,2026-06-23,2653,1.2910377913540418,0.22520743674685084,-0.2372575833510793,0.9492106998898434,6.996952707864685,1.0563996492458452,0.5807132492526575,-0.7670948847093553,0.5489948224568488,861,
"FTEC,MGC,SMH,VGT",2015-12-02,2026-06-23,2653,1.2796235950139365,0.24456182761572287,-0.25012876057392214,0.9777437310870374,7.461026334397269,0.7937266190290473,1.3160988267635652,-1.215480075222909,0.5485969424990114,862,
"IWF,IYW,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2794771335104669,0.20305383862746562,-0.18214143370812014,1.114814100743587,5.938216334447686,0.7903561244466732,-0.26103044897813676,1.1529521187747125,0.5474593512848381,863,
"DGRW,SMH,VGT,XLK",2015-12-02,2026-06-23,2653,1.2841846418055307,0.2376192359406073,-0.2465365889591288,0.9638294946150981,7.120439488453669,0.8986892415396739,1.0523094973541591,-1.0903418282723523,0.5469691043216143,864,
"IUSG,SMH,SPYG,VUG",2015-12-02,2026-06-23,2653,1.2841774852691865,0.22411042407762127,-0.22474949046164783,0.9971565391195598,6.721702447623591,0.898524549341347,0.5390313745419613,-0.3313582371527127,0.5447000396027193,865,
"DGRW,FTEC,QQQ,SMH",2015-12-02,2026-06-23,2653,1.2871447985634288,0.22981130659189342,-0.23898265783150527,0.9616233607792658,6.735408202701983,0.9668108440025455,0.7556409701879019,-0.8271902307809734,0.5446596669014486,866,
"IWF,IYW,SPMO,XLK",2015-12-02,2026-06-23,2653,1.2814698581245536,0.2148608617102199,-0.20517685276792488,1.0471983501630595,6.264510510097726,0.8362143694928532,0.18758684656074875,0.3504815611197847,0.5444795509386081,867,
"IUSG,IWF,MGK,SMH",2015-12-02,2026-06-23,2653,1.2835662142832163,0.2275831192986424,-0.22946582394263149,0.9917952721166016,6.5731592234082745,0.8844574702948573,0.6709792099417955,-0.49565821141172856,0.5443908558476216,868,
"IUSG,IWF,IWY,SMH",2015-12-02,2026-06-23,2653,1.2827963368668225,0.2262983746843703,-0.22609777617315782,1.0008872201868046,6.657894038746792,0.8667404074518882,0.6221643096681831,-0.378327627376724,0.5443539711510542,869,
"DGRW,IUSG,SMH,XLK",2015-12-02,2026-06-23,2653,1.2911980938712158,0.2215725870146199,-0.23226970373561753,0.9539452776278834,6.788520136779415,1.060088664808816,0.44260422336742183,-0.5933352267607156,0.5441585540624914,870,
"DGRW,IUSG,IYW,SMH",2015-12-02,2026-06-23,2653,1.292109553243721,0.22128205867333928,-0.23330088791289746,0.948483568377822,7.0141562067767325,1.0810639300102947,0.4315653664236181,-0.6292579481854231,0.5441499852951481,871,
"IGM,QQQ,SOXX,VUG",2015-12-02,2026-06-23,2653,1.2605504252971225,0.24209660960571577,-0.2152643027848778,1.1246481951429381,7.151052690407746,0.35479888937790444,1.2224308946513203,-0.0009286571794531956,0.5439429816484577,872,
"DGRW,MGC,MGK,SMH",2015-12-02,2026-06-23,2653,1.291903852785396,0.20281324249859534,-0.20280126017599456,1.0000590840638286,6.192823279995222,1.076330179065838,-0.2701720915322677,0.4332386017908476,0.5437611824314081,873,
"IGM,IWF,MGK,XMMO",2015-12-02,2026-06-23,2653,1.2766302423976577,0.20338233929391292,-0.17864035650977186,1.1385016424482317,5.864607640459166,0.7248410857162312,-0.24854880313638666,1.2749169662323347,0.5428392951636665,874,
"FTEC,IUSG,MGC,SMH",2015-12-02,2026-06-23,2653,1.2863767299354891,0.2285279695920679,-0.23592209263020827,0.9686586238884793,7.146767692364323,0.9491354065119103,0.7068795533522187,-0.7205712256112501,0.5425173241393707,875,
"IWF,MGC,SPMO,XMMO",2015-12-02,2026-06-23,2653,1.2846145880234598,0.17675446031916375,-0.14855181643184218,1.1898505488841422,5.2311604062362775,0.9085835234083749,-1.2602963848817836,2.3230927112740463,0.5408213884944616,876,
"IYW,QQQ,SPMO,XMMO",2015-12-02,2026-06-23,2653,1.2923245088807602,0.20365722147051124,-0.20551592986407996,0.9909558913764106,6.076494923691361,1.0860106688660898,-0.23810443474707582,0.3386693433462269,0.5393078726781675,877,
"IGM,IYW,QQQ,XMMO",2015-12-02,2026-06-23,2653,1.2805074959315705,0.22008776152956244,-0.21290378312207198,1.0337428405552165,6.674993737506601,0.8140676860238869,0.38618709020989916,0.08130329724036195,0.5391506295229856,878,
"DGRW,IGM,SOXX,VUG",2015-12-02,2026-06-23,2653,1.2729494849583394,0.21936591062084387,-0.19934427072869057,1.100437498499282,6.695115294775563,0.6401364178385947,0.35875978696996436,0.5536675917034257,0.5384296633509718,879,
"FTEC,IGM,QQQ,SPMO",2015-12-02,2026-06-23,2653,1.27587447567219,0.21889954925265243,-0.20344409224965068,1.075969062714468,6.185282845045069,0.7074487498915808,0.3410400133847452,0.4108446609085031,0.5382053111429146,880,
"IUSG,IWF,SMH,SPYG",2015-12-02,2026-06-23,2653,1.2828739702685013,0.22340202499387596,-0.22245880607497565,1.0042399711458598,6.661761313055316,0.8685269722048834,0.5121151841623357,-0.25155909078546435,0.5375862231940496,881,
"IGM,IWY,VONG,XMMO",2015-12-02,2026-06-23,2653,1.275672907062197,0.2018736196934623,-0.17535472820630296,1.151229976849898,5.998415252976759,0.7028100844958043,-0.3058738123395345,1.3893763546240236,0.5375181694708466,882,
"IWF,MGC,SPMO,XLK",2015-12-02,2026-06-23,2653,1.2807461756763863,0.1912596363516197,-0.16643140277021784,1.149179981470689,5.535103659406541,0.8195603838848684,-0.7091606076933256,1.7002326893944457,0.5370785475133257,883,
"IGM,IUSG,SPMO,XLK",2015-12-02,2026-06-23,2653,1.2800473639342402,0.21068776395158295,-0.1971340599603838,1.0687537404440557,6.281379420832424,0.8034787437596134,0.02902665595406004,0.630663328710569,0.5365800344081385,884,
"IGM,MGC,QQQ,XMMO",2015-12-02,2026-06-23,2653,1.280518073381926,0.19648507245204594,-0.17469976627103895,1.1247014042778285,5.8866282629145905,0.8143111031558538,-0.5106159792163532,1.4121928559461627,0.5364093290022535,885,
"IUSG,MGK,SMH,VUG",2015-12-02,2026-06-23,2653,1.2832626271910772,0.22824798229489618,-0.23173499360978023,0.9849525906270512,6.634103075568483,0.8774710702846626,0.6962412118192135,-0.5747078628846604,0.5326663261111633,886,
"IWY,SOXX,SPMO,VUG",2015-12-02,2026-06-23,2653,1.276030083086337,0.2201261402048329,-0.2066571322179682,1.0651756261315892,6.657587898998582,0.7110297178178593,0.38764531870539054,0.29891398717301176,0.5315912519551491,887,
"IWF,IWY,SOXX,SPMO",2015-12-02,2026-06-23,2653,1.2752656689365647,0.21943493875034847,-0.20433192832408542,1.0739140992312692,6.58252180179655,0.6934383802345232,0.3613825660191299,0.3799156681296825,0.5311170935489371,888,
"MGC,SOXX,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2740635666016147,0.21024775985483246,-0.18732084518176803,1.1223938246211582,6.645241319434001,0.6657745961586756,0.012308348000673009,0.972520184682614,0.5310838394160625,889,
"IGM,QQQ,SOXX,VONG",2015-12-02,2026-06-23,2653,1.2590664096287814,0.24114496441348887,-0.2131216426182743,1.1314897982717205,7.171316360805892,0.3206474799507937,1.1862723736204774,0.07371386155638285,0.5309482243728165,890,
"DGRW,IGM,SOXX,VONG",2015-12-02,2026-06-23,2653,1.2713984446103177,0.21842331716244323,-0.19637550888597594,1.1122737168272303,6.7129798134075065,0.6044425804396482,0.3229451938132871,0.6570885004041888,0.530522548444648,891,
"IGM,VGT,XLK,XMMO",2015-12-02,2026-06-23,2653,1.2785081163213667,0.2268342682921769,-0.222036204371553,1.021609376426715,6.654030577790109,0.7680562906424521,0.6425260163698429,-0.23683717825020484,0.5294185145821378,892,
"IYW,MGK,SMH,XLK",2015-12-02,2026-06-23,2653,1.280796432392971,0.2586831213217953,-0.2782555261793614,0.9296603193247998,7.785484195636343,0.8207169334693261,1.8526486875986539,-2.1953147038800878,0.5270901322382415,893,
"IWF,MGK,SOXX,SPMO",2015-12-02,2026-06-23,2653,1.2756643976264492,0.22070543868499093,-0.20772689102809982,1.0624789000242412,6.487112190230605,0.7026142582451675,0.4096562282849506,0.26164746527063665,0.5265334906621963,894,
"IYW,VONG,VUG,XMMO",2015-12-02,2026-06-23,2653,1.277891918831672,0.20278753227299373,-0.18232556961040863,1.1122276085921903,6.0324074665131935,0.7538758387729326,-0.27114897213936445,1.146537490943974,0.5249007259334517,895,
"FTEC,IWF,SPMO,VUG",2015-12-02,2026-06-23,2653,1.2736695454310434,0.20186282524319488,-0.1741805257547096,1.1589287859164519,5.525013371508911,0.656707051518684,-0.3062839561202195,1.4302813146633264,0.5225246018559415,896,
"IGM,MGK,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2752016367028762,0.20311936890810567,-0.1788257649232761,1.1358506924058318,5.959538668700719,0.6919648169320068,-0.2585405734971968,1.2684580087203234,0.5221118381609091,897,
"IGM,MGK,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2755756994810596,0.20402744766529923,-0.18104417197560024,1.1269484426861114,5.931777985531101,0.7005730623580572,-0.2240373940477112,1.1911767428678377,0.5213106615382828,898,
"IUSG,MGK,SMH,VONG",2015-12-02,2026-06-23,2653,1.2819055187684947,0.22730414429313406,-0.22964024200028854,0.989827141415608,6.662203040026841,0.8462401565110872,0.6603793312410504,-0.5017343047369581,0.5208870166804671,899,
"DGRW,IWY,MGC,SMH",2015-12-02,2026-06-23,2653,1.289091462638499,0.20149111348980409,-0.19949037291891555,1.010029258763789,6.291380842285199,1.011609105411125,-0.32040744180813724,0.5485779206294998,0.5193979042890212,900,
"IWY,IYW,SMH,XLK",2015-12-02,2026-06-23,2653,1.279427470447054,0.25736456143443043,-0.2750124313355866,0.9358288284807708,7.8697020405345635,0.7892132365053948,1.8025489489490631,-2.0823370271529935,0.5189038975068176,901,
"IYW,SPMO,VONG,XLK",2015-12-02,2026-06-23,2653,1.279497394054886,0.21457982083795324,-0.20535471545307973,1.0449227833143246,6.358292767400919,0.7908223770358018,0.17690847359844689,0.34428546945018407,0.5173408244874718,902,
"IUSG,IWY,SMH,VONG",2015-12-02,2026-06-23,2653,1.2808026548968052,0.22601054705335555,-0.22627358696344027,0.9988375138538498,6.750477378139428,0.8208601309305368,0.6112280683733042,-0.38445223846165494,0.5169080382849286,903,
"MGC,SPMO,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2861522432224743,0.17744704871997485,-0.1556683327871421,1.1399046006525462,5.304558337580363,0.9439693305663079,-1.233980934059357,2.0751790599802917,0.5168261970614052,904,
"IWF,SOXX,SPMO,SPYG",2015-12-02,2026-06-23,2653,1.2745365170960656,0.2165280249584418,-0.20048949498393534,1.079996859565094,6.569351975785692,0.6766585283969411,0.25093204902178,0.51377212705569,0.5163633043161425,905,
"SOXX,SPMO,SPYG,VUG",2015-12-02,2026-06-23,2653,1.2752534561105244,0.21721693054766122,-0.2028318420409628,1.0709212535958397,6.647099850622139,0.6931573284698684,0.2771075684690699,0.4321732403936238,0.51614558285438,906,
"IWF,SOXX,VONG,VUG",2015-12-02,2026-06-23,2653,1.2615092912531498,0.2242507973594774,-0.1919622412696882,1.168202641708204,6.459333529743019,0.37686511451864924,0.5443649697785279,0.8108307577483396,0.513908199742551,907,
"IWF,IYW,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2761561246981574,0.20207881265901562,-0.1799257941794737,1.1231230829385392,5.983093031126952,0.7139302927794071,-0.2980773413218237,1.2301369741272101,0.5135693388185985,908,
"IYW,SOXX,SPMO,XLK",2015-12-02,2026-06-23,2653,1.2742999953615342,0.2465559005570932,-0.249771304369402,0.9871266083971225,7.883834129126677,0.671215492473052,1.3918652247620136,-1.2030275958895067,0.5125617944872287,909,
"IGM,IYW,SPMO,SPYG",2015-12-02,2026-06-23,2653,1.2777192601576797,0.2113718032615095,-0.19789422727795355,1.0681049476224789,6.496478320189529,0.7499024729975938,0.055017277223341994,0.6041818529597899,0.5122927902577575,910,
"MGC,MGK,QQQ,SMH",2015-12-02,2026-06-23,2653,1.284241321502067,0.22579964033952993,-0.2325292057939378,0.971059267882369,6.603961115330144,0.8999936021093818,0.6032144989151702,-0.6023753384648795,0.5104860830362661,911,
"IWF,IWY,MGK,SMH",2015-12-02,2026-06-23,2653,1.2793493188098293,0.23141436712600982,-0.2336738931104919,0.99033043035144,6.563294747529193,0.787414745682689,0.8165505387014803,-0.6422520981136128,0.510222114829066,912,
"IUSG,SMH,SPYG,VONG",2015-12-02,2026-06-23,2653,1.2808097649589811,0.22311389921527525,-0.22264340873047878,1.0021132019469123,6.754072465901756,0.8210237536264434,0.5011676145112112,-0.25798997860745615,0.5092641654450938,913,
"IGM,IWF,SOXX,VGT",2015-12-02,2026-06-23,2653,1.2566754757796095,0.24775571035991995,-0.22314754694509883,1.1102775439466313,7.511000887077129,0.2656253110221579,1.4374529588701455,-0.27555232783891603,0.5089380776043394,914,
"MGC,SPMO,VONG,XLK",2015-12-02,2026-06-23,2653,1.2785428601828621,0.19098578900275553,-0.16662659271385064,1.146190328279335,5.632140676941569,0.7688558454344402,-0.7195656569743227,1.6934329788048972,0.5072448213859028,915,
"MGK,SOXX,SPMO,VUG",2015-12-02,2026-06-23,2653,1.2747319840146842,0.22135093019476182,-0.2100471261162297,1.053815561714837,6.5649467578276886,0.6811567765688501,0.43418219502331473,0.1808188795076352,0.5069968226929465,916,
"SPMO,VGT,XLK,XMMO",2015-12-02,2026-06-23,2653,1.2883515235841088,0.21036905332137668,-0.21463126734328905,0.9801416910281985,6.110985142038159,0.9945810091876935,0.016916990377859615,0.021124004528510407,0.5065904026129068,917,
"FTEC,QQQ,SMH,XLK",2015-12-02,2026-06-23,2653,1.2749002769674909,0.26190838106024783,-0.27678156849643615,0.9462638082550652,7.626071232821388,0.6850296747178442,1.9751950137245373,-2.1439673574000446,0.5062798699962743,918,
"IWY,MGC,QQQ,SMH",2015-12-02,2026-06-23,2653,1.283058217586611,0.2245030252648863,-0.22922846115528064,0.9793854747941038,6.688601835337791,0.8727670255485562,0.553948570995439,-0.48738935171191405,0.5050902137305271,919,
"IGM,IYW,MGC,SOXX",2015-12-02,2026-06-23,2653,1.2659878267184455,0.23904119204113283,-0.22486612220640062,1.0630378186613685,7.880602978732673,0.4799289173962286,1.1063378579088652,-0.33542126465870475,0.5047815631390329,920,
"IYW,SMH,VGT,XLK",2015-12-02,2026-06-23,2653,1.2722839146037357,0.26938341186755066,-0.2849805725788293,0.9452693895231603,8.21154165529169,0.6248197563184192,2.259214794268557,-2.4295909599545027,0.5042561244488761,921,
"IWY,SOXX,SPMO,VONG",2015-12-02,2026-06-23,2653,1.2732119874876509,0.21914878377557745,-0.20451082151335587,1.0715754900102714,6.6819499246487615,0.6461773455359348,0.3505098786374746,0.37368367742954284,0.5029783718451183,922,
"FTEC,SOXX,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2733913010192535,0.23367251486888674,-0.2286086813422263,1.022150661545,7.130937084724877,0.650303858459095,0.9023506702195059,-0.4657984680855411,0.502697436678291,923,
"IGM,SOXX,VGT,VUG",2015-12-02,2026-06-23,2653,1.2568486807271682,0.2484314119116824,-0.22543497083061845,1.1020092002422393,7.576909352074833,0.26961124810157566,1.463126780342203,-0.3552378901566907,0.5026960801221106,924,
"MGK,SOXX,SPMO,VONG",2015-12-02,2026-06-23,2653,1.2739584369039598,0.22042807993069213,-0.20790437066590484,1.060237835427291,6.583936191100364,0.6633552636515109,0.39911776034299296,0.2554647175831722,0.5025059034452878,925,
"IWY,MGK,SMH,VUG",2015-12-02,2026-06-23,2653,1.2792912867352166,0.23208587794107594,-0.23592519802052428,0.9837265365816739,6.62525040836163,0.7860792630578888,0.8420651297773705,-0.7206794061610439,0.5015232892299467,926,
"IUSG,MGC,QQQ,SMH",2015-12-02,2026-06-23,2653,1.2842309225111952,0.22058854611268752,-0.22528037384637192,0.979173384464978,6.710108053595641,0.8997542918362722,0.4052148014081002,-0.3498522912301857,0.5014711280945291,927,
"FTEC,IWF,SOXX,XMMO",2015-12-02,2026-06-23,2653,1.2726004773917472,0.2329766571585381,-0.22634117663906725,1.0293162765078847,7.069443299265514,0.6321047638917245,0.8759109993635678,-0.38680681792692456,0.5014643181695477,928,
"FTEC,SPMO,VONG,VUG",2015-12-02,2026-06-23,2653,1.272012323277067,0.20159513119296402,-0.17408475135379137,1.158028659174539,5.617345862473063,0.6185696696166517,-0.31645520589289333,1.4336177478627568,0.5010718226130092,929,
