window,variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn
2018-01-11_2025-10-01,x100_1_x200_0_x221_0,0.10668523320921874,0.10719235043404336,0.1075185713002523,0.7179443467350299,-0.14843634553149646,5.184679123102949,2.1831848324614422
2018-01-11_2025-10-01,x100_1_x200_0_x221_1,0.13788607469035496,0.13709174876854824,0.1253875994631424,0.8540856450483989,-0.12931643401803997,4.92687961657089,2.7045448924601603
2018-01-11_2025-10-01,x100_1_x200_1_x221_0,0.12661164715572548,0.12723276985272772,0.12618602594980682,0.7705510108655307,-0.12931643401803983,5.201744779875759,2.504868290517336
2018-01-11_2025-10-01,x100_1_x200_1_x221_1,0.15736298198842635,0.15713216818723258,0.14769474046209188,0.8607765434942013,-0.1685778223388706,6.029142775525912,3.082243470905831
2018-01-11_2025-10-01,baseline_buyhold,0.19278078984447378,0.20580858011034914,0.2425581568626599,0.7248100100376943,-0.3511871667696331,11.70674113948795,3.887757650804465
2017-02-01_2025-10-01,x100_0_x200_0_x221_0,0.08680144204116336,0.08693130504032767,0.0856909146327586,0.6643797103148614,-0.14932300893197425,4.927853791626771,2.0539247078534855
2017-02-01_2025-10-01,x100_0_x200_0_x221_1,0.11494139294230488,0.11433282823733058,0.10484361480174882,0.8043678043417088,-0.11529475573588628,4.518010687042786,2.5620059432758726
2017-02-01_2025-10-01,x100_0_x200_1_x221_0,0.10042799832461147,0.1015383418868898,0.10776995260155092,0.6638060067761438,-0.12288836185222102,4.977343315223042,2.2875793748157225
2017-02-01_2025-10-01,x100_0_x200_1_x221_1,0.12800325672601853,0.1289398650838927,0.12989802595369654,0.7616733538288013,-0.13693981952772236,6.134792564971299,2.833469181730324
2017-02-01_2025-10-01,x100_1_x200_0_x221_0,0.10423738778134006,0.10490332048077805,0.10682741181422914,0.7011619883764809,-0.1484363455314966,5.1617203437465395,2.356966802128589
2017-02-01_2025-10-01,x100_1_x200_0_x221_1,0.13233551160398171,0.13230484367778095,0.12619406174958875,0.8106945941781953,-0.12931643401803922,5.50568917911156,2.928960428026254
2017-02-01_2025-10-01,x100_1_x200_1_x221_0,0.11781974513869709,0.11951035732734021,0.12708088710622392,0.7043573535375199,-0.12931643401803958,5.539329468160743,2.6197648292988482
2017-02-01_2025-10-01,x100_1_x200_1_x221_1,0.14533158298244575,0.14691188052434312,0.1492390060355029,0.7833868881204596,-0.1685778223388709,6.857843434147055,3.2327201810847632
2017-02-01_2025-10-01,baseline_buyhold,0.20754318282968232,0.21551638323788794,0.23159134492431538,0.8010505889091631,-0.35118716676963274,11.056477711633821,5.107379053600045
2001-02-28_2010-02-09,x100_0_x200_0_x221_0,0.0629599345416918,0.06464941408990302,0.08466354737226932,0.4092601262919924,-0.1062745276372875,5.595605986628972,1.7248764523102784
2001-02-28_2010-02-09,x100_0_x200_0_x221_1,0.06535185616980566,0.06760623302406438,0.09264284575745599,0.40592700619883315,-0.12809847742780844,6.706184805518907,1.7598425399064697
2001-02-28_2010-02-09,x100_0_x200_1_x221_0,0.06617125716709649,0.06864960983120069,0.09554814430928651,0.4045040341766665,-0.1234550842812195,6.525727692036129,1.7719648039774183
2001-02-28_2010-02-09,x100_0_x200_1_x221_1,0.06781660786461341,0.07160642876536207,0.10932655467810065,0.38057019987383095,-0.1511589494967456,8.290350535872806,1.7965303743020524
2001-02-28_2010-02-09,x100_1_x200_0_x221_0,0.05915071676660433,0.06219876716253051,0.09717380290386009,0.33135234188978585,-0.13438970478129678,7.24665092307112,1.6704642384147357
2001-02-28_2010-02-09,x100_1_x200_0_x221_1,0.06100255538620414,0.06515558609669189,0.10888599861969239,0.32286599326218507,-0.15921295195264618,8.302512199495233,1.6967231333749806
2001-02-28_2010-02-09,x100_1_x200_1_x221_0,0.06191610914301071,0.0661989629038282,0.11054144799455604,0.3274695922710451,-0.14964555579186656,8.153152167617755,1.7098117413177227
2001-02-28_2010-02-09,x100_1_x200_1_x221_1,0.06302035711328524,0.06915578183798958,0.12665264114812108,0.30915882592765387,-0.18000523082731246,9.835068699040537,1.7257520813336078
2001-02-28_2010-02-09,baseline_buyhold,-0.0075210380308893265,0.03676566371633415,0.2980336316136284,0.022701007532952434,-0.6070518935275968,29.807592681960156,0.9348156588127794
2015-10-28_2025-10-01,x100_0_x200_0_x221_0,0.09083488185460142,0.09042860777636648,0.08322772362460212,0.726063445504399,-0.14932300893197456,4.612704128299096,2.365887410691786
2015-10-28_2025-10-01,x100_0_x200_0_x221_1,0.11422993315330787,0.11358540779395074,0.10379843055719226,0.805266585874781,-0.11529475573588639,4.2828779620971185,2.9192710538513293
2015-10-28_2025-10-01,x100_0_x200_1_x221_0,0.1147107942727783,0.11398187281529334,0.10345120352492933,0.8118017959554784,-0.12288836185222059,4.636066100403923,2.9317735848732247
2015-10-28_2025-10-01,x100_0_x200_1_x221_1,0.13780999865542976,0.1371386728328776,0.12630596568577834,0.8482471295094265,-0.1369398195277224,5.748217402794069,3.592174973965324
2015-10-28_2025-10-01,x100_1_x200_0_x221_0,0.10651955142172964,0.1065606142571144,0.1029574568672862,0.7436140769852373,-0.1484363455314966,4.847399230024391,2.7252373969672505
2015-10-28_2025-10-01,x100_1_x200_0_x221_1,0.1299003393381828,0.12971741427469866,0.12273851040656511,0.8124378725502678,-0.12931643401803966,4.995685653476856,3.3523545877634016
2015-10-28_2025-10-01,x100_1_x200_1_x221_0,0.13038103466295126,0.13011387929604126,0.12247934706405589,0.817393966377714,-0.12931643401803958,5.386399348242821,3.366507523175057
