ticker,variant,kind,note,start,end,observations,long_window,short_window,entry_days_long,entry_days_short,exit_days_long,exit_days_short,window,entry_days,exit_days,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
DGRW,sma150_3in_1out,single_sma,Historically strong plain SMA variant.,2013-05-22,2026-03-26,3231,,,,,,,150.0,3.0,1.0,0.053798504103219624,0.057139350074365984,0.09711827345705784,0.5883480836346512,0.5883480836346512,-0.23104779093952507,8.458021456071481,1.9578736320573684,0.9578736320573684
EQWL,hybridL200_S20_eL3_eS2_xL1_xS1,hybrid,"Slower entry, faster bull exit.",2006-12-01,2026-03-26,4858,200.0,20.0,3.0,2.0,1.0,1.0,,,,0.1018488819508312,0.10375855575228515,0.116079501112615,0.8938576988853818,0.8938576988853818,-0.14561257113278783,5.379762347226015,6.486631644712128,5.486631644712128
EQWL,hybridL200_S20_eL2_eS2_xL1_xS1,hybrid,Faster 200-SMA exit.,2006-12-01,2026-03-26,4858,200.0,20.0,2.0,2.0,1.0,1.0,,,,0.10206143672780232,0.10402827057690325,0.11673806099603468,0.891125565126843,0.891125565126843,-0.15806839812250226,5.8943697254621075,6.510796870629992,5.510796870629992
EQWL,hybridL150_S20_eL3_eS2_xL2_xS1,hybrid,Shorter long trend filter.,2006-12-01,2026-03-26,4858,150.0,20.0,3.0,2.0,2.0,1.0,,,,0.09843423938013096,0.10063238300464018,0.11591500001494924,0.8681566923319838,0.8681566923319838,-0.18656342085084984,6.686474124331621,6.1098887665088455,5.1098887665088455
EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,hybrid,Current best average-Sharpe benchmark.,2006-12-01,2026-03-26,4858,200.0,20.0,3.0,2.0,2.0,1.0,,,,0.09722139814285669,0.09975339939828935,0.11779831873609076,0.8468151368252691,0.8468151368252691,-0.15070903507145103,5.554909766797903,5.98113985222023,4.98113985222023
EQWL,hybridL200_S20_eL2_eS2_xL2_xS1,hybrid,Faster bull entry close to current winner.,2006-12-01,2026-03-26,4858,200.0,20.0,2.0,2.0,2.0,1.0,,,,0.09762579395168025,0.10019979727357962,0.11845521570060938,0.8458875928843054,0.8458875928843054,-0.1677421843142611,5.921344186565867,6.023779809675809,5.023779809675809
EQWL,hybridL200_S20_eL1_eS2_xL2_xS1,hybrid,More aggressive bull-regime entry.,2006-12-01,2026-03-26,4858,200.0,20.0,1.0,2.0,2.0,1.0,,,,0.09422069247261833,0.097212695947993,0.11946137138933313,0.8137584125932215,0.8137584125932215,-0.18419154324749135,6.298018583465802,5.673564832424764,4.673564832424764
EQWL,hybridL250_S20_eL3_eS2_xL2_xS1,hybrid,Slower long trend filter.,2006-12-01,2026-03-26,4858,250.0,20.0,3.0,2.0,2.0,1.0,,,,0.09282933008589644,0.09580620156895443,0.1183468673663634,0.8095372839263214,0.8095372839263214,-0.15649869233006708,5.408043104853282,5.53609442847033,4.53609442847033
EQWL,hybridL200_S20_eL2_eS2_xL2_xS2,hybrid,Slower short-SMA exit to stay in trend longer.,2006-12-01,2026-03-26,4858,200.0,20.0,2.0,2.0,2.0,2.0,,,,0.09383147340056719,0.096915598652632,0.11995013822652077,0.8079657104655519,0.8079657104655519,-0.16165929485846228,6.245313769667815,5.634786333019161,4.634786333019161
EQWL,hybridL200_S20_eL2_eS1_xL1_xS1,hybrid,More aggressive entry and faster 200-SMA exit.,2006-12-01,2026-03-26,4858,200.0,20.0,2.0,1.0,1.0,1.0,,,,0.09242109445641367,0.09558752183096063,0.11964103156203375,0.7989526718632363,0.7989526718632363,-0.2909353305645539,7.993882912353764,5.4963627383397,4.4963627383397
EQWL,hybridL200_S15_eL3_eS2_xL2_xS1,hybrid,Shorter re-entry trigger.,2006-12-01,2026-03-26,4858,200.0,15.0,3.0,2.0,2.0,1.0,,,,0.09060573832078389,0.09399136331082156,0.12019086234394002,0.7820175467404039,0.7820175467404039,-0.24167186095439053,7.047144648276234,5.3229337643068675,4.3229337643068675
EQWL,hybridL200_S30_eL3_eS2_xL2_xS1,hybrid,Smoother re-entry trigger.,2006-12-01,2026-03-26,4858,200.0,30.0,3.0,2.0,2.0,1.0,,,,0.08650958667401443,0.08967489601723146,0.1155066610793759,0.7763612520632649,0.7763612520632649,-0.16638263242809337,6.409272522754916,4.950476606650325,3.9504766066503247
EQWL,sma150_3in_2out,single_sma,Historically strong plain SMA variant.,2006-12-01,2026-03-26,4858,,,,,,,150.0,3.0,2.0,0.07738891593121289,0.07999619754663531,0.10422852615618049,0.7675077111496864,0.7675077111496864,-0.17739448162340585,6.97615632764842,4.2079437319688,3.2079437319687996
EQWL,hybridL200_S15_eL2_eS2_xL2_xS1,hybrid,Faster bull entry plus shorter re-entry trigger.,2006-12-01,2026-03-26,4858,200.0,15.0,2.0,2.0,2.0,1.0,,,,0.0888961263133583,0.09249515998199102,0.12079484543896828,0.7657210839242665,0.7657210839242665,-0.26298267438445,7.699549335603363,5.1643613055494875,4.1643613055494875
