window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2009-07-13_2014-07-12,QQQ,baseline_buyhold,0.23116890959311331,0.22354406792637263,0.17597308095243502,1.2703310456148456,1.2703310456148456,-0.1609931623292719,4.729879752396908,2.8263750834092276,1.8263750834092276
2009-07-13_2014-07-12,SPY,baseline_buyhold,0.19301886255734702,0.18969045922381492,0.1619987114265495,1.1709380744662337,1.1709380744662337,-0.18605490272917163,4.8346421856943795,2.4150848596104657,1.4150848596104657
2020-08-27_2025-08-26,IVW,"set_[100, 200]__x100_1_200_1",0.11155518165585931,0.1125991534418042,0.11670184478764556,0.964844674449605,0.964844674449605,-0.15378549284275075,7.1627054952351585,1.6933385977939304,0.6933385977939304
2020-08-27_2025-08-26,IWF,"set_[100, 200]__x100_1_200_1",0.1143735482040813,0.11559974955298828,0.12066248446629906,0.9580421790939935,0.9580421790939935,-0.1380569394656715,5.6990565121404,1.7148290140055809,0.7148290140055809
2020-08-27_2025-08-26,QQQ,"set_[100, 200]__x100_1_200_1",0.10893366262597803,0.1115284767707816,0.12732240511186396,0.8759532673985699,0.8759532673985699,-0.13180428266542335,5.728041955929517,1.673542908278837,0.6735429082788369
2020-08-27_2025-08-26,SPY,"set_[100, 200]__x100_1_200_1",0.09358634826500678,0.09410850687650894,0.0962107808222904,0.9781492892187984,0.9781492892187984,-0.13426065831358636,5.966368578452933,1.5613292865642243,0.5613292865642243
2020-08-27_2025-08-26,IVW,"set_[100, 200]__x100_2_200_1",0.12052249695170203,0.12087885433083186,0.11875276210912766,1.0179035180651246,1.0179035180651246,-0.15980821262255615,7.34430562597311,1.762472440824289,0.7624724408242891
2020-08-27_2025-08-26,IWF,"set_[100, 200]__x100_2_200_1",0.12007538385275485,0.12099097060729416,0.12298490346675924,0.9837871738460648,0.9837871738460648,-0.1505880344779337,5.950988339923101,1.7589728484155334,0.7589728484155334
2020-08-27_2025-08-26,QQQ,"set_[100, 200]__x100_2_200_1",0.10974336988909061,0.11249438277893034,0.12915369535364418,0.8710117234423848,0.8710117234423848,-0.14475157306234962,5.963226777769584,1.67963734501779,0.6796373450177899
2020-08-27_2025-08-26,SPY,"set_[100, 200]__x100_2_200_1",0.09126539194936334,0.09211924450209409,0.09761698824595945,0.9436804613351415,0.9436804613351415,-0.15194574715775483,6.53746921652427,1.5448962705012466,0.5448962705012466
2020-08-27_2025-08-26,IVW,"set_[100, 200]__x100_1_200_2",0.10968156369366056,0.11093453275272601,0.1168988555380244,0.9489787752168511,0.9489787752168511,-0.16064936498475144,7.5057386435129585,1.679171522987854,0.6791715229878541
2020-08-27_2025-08-26,IWF,"set_[100, 200]__x100_1_200_2",0.11410959515544272,0.11536805924481246,0.12070637270854231,0.9557743858593137,0.9557743858593137,-0.14340957677015367,5.9036923652823905,1.7128071349188687,0.7128071349188687
2020-08-27_2025-08-26,QQQ,"set_[100, 200]__x100_1_200_2",0.11056132029649546,0.11306124880084138,0.12783974244822874,0.8843982836294261,0.8843982836294261,-0.1438413577549428,6.138076203305972,1.6858118216205396,0.6858118216205396
2020-08-27_2025-08-26,SPY,"set_[100, 200]__x100_1_200_2",0.08778738096361605,0.08882349220534813,0.09655832085082446,0.9198947477822645,0.9198947477822645,-0.15263002632276243,6.544797860973736,1.5205300321747817,0.5205300321747817
2020-08-27_2025-08-26,IVW,"set_[100, 200]__x100_2_200_2",0.11863376383976632,0.11921423364175367,0.11894683615146882,1.0022480420575823,1.0022480420575823,-0.16662323287397035,7.697840431444175,1.7477269676239835,0.7477269676239835
2020-08-27_2025-08-26,IWF,"set_[100, 200]__x100_2_200_2",0.11980817134234556,0.12075928029911837,0.12304195091220597,0.9814480297478675,0.9814480297478675,-0.1558628541054725,6.15615358686141,1.7568840060524173,0.7568840060524173
2020-08-27_2025-08-26,QQQ,"set_[100, 200]__x100_2_200_2",0.11137221602225678,0.11402715480899014,0.12966368099735118,0.8794070469996879,0.8794070469996879,-0.15660914080853441,6.373157599448611,1.69195093729533,0.6919509372953301
2020-08-27_2025-08-26,SPY,"set_[100, 200]__x100_2_200_2",0.0854672206073892,0.08683422983093328,0.09806583985205665,0.885468680653044,0.885468680653044,-0.16998370862134987,7.196354148194606,1.5044469704362107,0.5044469704362107
2020-08-27_2025-08-26,IVW,"set_[100, 150, 200]__x100_1_150_1_200_1",0.11677698945747372,0.11724534877197282,0.11633774872929403,1.007801423463941,1.007801423463941,-0.152345200737257,6.968000452622003,1.7333272691726977,0.7333272691726977
2020-08-27_2025-08-26,IWF,"set_[100, 150, 200]__x100_1_150_1_200_1",0.11664728623886966,0.11772000191930848,0.1213262801188664,0.9702761990557631,0.9702761990557631,-0.14661681802253457,5.8688108961550665,1.7323249462266206,0.7323249462266206
