Date,SMA100,SMA150,SMA200,BuyAndHold
2006-03-01,0.6858824273230312,0.9215301558247582,0.9855502937160117,0.965238880643911
2006-03-02,0.6858293218134349,0.9214588049246857,0.9854739859575744,0.9651641455280999
2006-03-03,0.6826485997403203,0.9171852863289219,0.9809035793565161,0.9606879313969474
2006-03-06,0.6795201652701636,0.9129820197194782,0.9764083052568894,0.9562853013457189
2006-03-07,0.6784602166886391,0.9115579059900877,0.9748852561245148,0.9547936410529134
2006-03-08,0.6798914948840185,0.9134809265631098,0.9769418719374479,0.9568078716384527
2006-03-09,0.6753322495937043,0.9073552673313596,0.97039065360032,0.9503916687364775
2006-03-10,0.6817467408276271,0.9159735769291203,0.979607690613945,0.9594187498977446
2006-03-13,0.6830196372446615,0.9176838007033562,0.9814367263024297,0.9612100906054359
2006-03-14,0.6901767292843913,0.9272998454945403,0.9917208127302427,0.9712822301353216
2006-03-15,0.6932518245573408,0.9314314472285535,0.9961394432837162,0.9756097962033426
2006-03-16,0.6946834532841366,0.9333549387646124,0.998196562778223,0.9776245200899764
2006-03-17,0.6952632906688927,0.9341339901212901,0.9990297360482896,0.9784405223170664
2006-03-20,0.6941457965131632,0.9326325599600277,0.9974239991908757,0.97686787842792
2006-03-21,0.689781096158994,0.9267682852136918,0.9911523241272311,0.9707254576333715
2006-03-22,0.6939860710310551,0.9324179578029339,0.997194488287061,0.9766430975625434
2006-03-23,0.6925487753796928,0.930486852364447,0.9951292259404436,0.9746203986415491
2006-03-24,0.693081174179419,0.9312021667234799,0.9958942343041832,0.9753696407871885
2006-03-27,0.6920700663085902,0.9298436738438809,0.9944413648044308,0.9739467137802114
2006-03-28,0.6878115769736135,0.9241221008976901,0.9883223052576607,0.9679537632172849
2006-03-29,0.6921229381305755,0.9299147107685956,0.9945173367751522,0.9740211200286261
2006-03-30,0.6908989408461397,0.9282701863379909,0.9927585646662187,0.9722985948236122
2006-03-31,0.6910584326406368,0.9284844745197269,0.9929877397823177,0.9725230468215927
2006-04-03,0.6905260922628134,0.9277692386545333,0.9922228153655069,0.9717738868928024
2006-04-04,0.6949440149703844,0.9337050212886207,0.9985709660814468,0.9779912072368602
2006-04-05,0.6973396635143955,0.9369237396696708,1.0020132938509532,0.9813625913501149
2006-04-06,0.696594375301062,0.9359223937596318,1.0009423828780324,0.9803137510064386
2006-04-07,0.6895151012357902,0.9264109027626134,0.9907701137596127,0.9703511243195235
2006-04-10,0.6905794314600205,0.9278409035299637,0.9922994589116603,0.9718489508760098
2006-04-11,0.6847243299448927,0.9199741724450684,0.9838862137429608,0.9636090960446558
2006-04-12,0.6860019585360496,0.9216907542203009,0.9857220491326925,0.9654070963171225
2006-04-13,0.685097178528219,0.9204751201285261,0.9844219630436728,0.9641338039754659
2006-04-17,0.6848307746516964,0.9201171882205714,0.9840391650475515,0.9637588951436744
2006-04-18,0.695689244761815,0.9347062887048202,0.999641793107439,0.9790399653636875
2006-04-19,0.6970199788625682,0.9364942213801253,1.0015539362556078,0.9809127007519652
2006-04-20,0.6979776891142867,0.9377809708904543,1.0029300782622779,0.9822604815588858
2006-04-21,0.6980846596182151,0.9379246931105125,1.0030837850892294,0.982411020609546
2006-04-24,0.696807089448961,0.9362081898291195,1.0012480336464267,0.9806131025539284
2006-04-25,0.693932848677653,0.9323464499151826,0.9971180126347657,0.9765681980130343
2006-04-26,0.6940922236283447,0.9325605811092396,0.9973470198570066,0.9767924855773165
2006-04-27,0.6974460497992963,0.9370666769513344,1.0021661612086148,0.9815123082322843
2006-04-28,0.6997877165051698,0.9402128670247198,1.0055309220157491,0.9848077239769917
2006-05-01,0.6940922236283446,0.9325605811092395,0.9973470198570066,0.9767924855773162
2006-05-02,0.6993090658559701,0.9395697669979934,1.0048431448266655,0.9841341213325031
2006-05-03,0.6967006447421574,0.9360651740536166,1.001095082341836,0.9804633034549097
2006-05-04,0.6992022706177501,0.9394262802594538,1.004689689840501,0.9839838289323902
2006-05-05,0.7053769399408997,0.9477223726462158,1.013562124710688,0.9926734099281957
2006-05-08,0.7045250317550544,0.9465777754791557,1.0123380105923898,0.9914745238349538
2006-05-09,0.7059092218968204,0.94843753001757,1.01432696518057,0.9934224876401371
2006-05-10,0.7055365485792022,0.9479368178156308,1.013791467720645,0.9928980263598743
2006-05-11,0.6970199788625682,0.9364942213801255,1.0015539362556078,0.980912700751965
2006-05-12,0.687918021680417,0.9242651166731936,0.9884752565622517,0.9681035623163033
2006-05-15,0.6893019781345721,0.9261245572362501,0.9904638753627159,0.9700511972540903
2006-05-16,0.6882906365761324,0.9247657503812933,0.9890106700752476,0.968627941379717
2006-05-17,0.6751964770917219,0.9071728476484463,0.9701955609373847,0.9502005967792222
2006-05-18,0.6751964770917219,0.9025958718693157,0.965300615508913,0.9454065323095376
2006-05-19,0.6751964770917219,0.9025958718693157,0.9721077880324824,0.9520734143843488
2006-05-22,0.6751964770917219,0.895707554312877,0.9646889781844086,0.9448075003471619
